student_id,university,gender,graduation_year,target_role,cgpa,attendance_percent,internship_count,project_count,certification_count,hackathon_count,programming_language,curriculum_programming_score,industry_programming_required,programming_gap,curriculum_dsa_score,industry_dsa_required,dsa_gap,curriculum_dbms_score,industry_dbms_required,dbms_gap,curriculum_web_development_score,industry_web_development_required,web_development_gap,curriculum_cloud_score,industry_cloud_required,cloud_gap,curriculum_ai_ml_score,industry_ai_ml_required,ai_ml_gap,curriculum_cybersecurity_score,industry_cybersecurity_required,cybersecurity_gap,curriculum_devops_score,industry_devops_required,devops_gap,curriculum_communication_score,industry_communication_required,communication_gap,curriculum_problem_solving_score,industry_problem_solving_required,problem_solving_gap,overall_skill_alignment,average_skill_gap,employability_score,skill_gap_category,placement_status,event_timestamp
STU1225,Vignan University,Male,2027,Software Developer,6.62,77.4,2,4,1.0,0,JavaScript,84.6,80,0.0,88.0,78,0.0,86.6,72,0.0,92.4,68,0.0,82.4,60,0.0,71.0,55,0.0,77.3,45,0.0,95.9,50,0.0,66.4,72,5.6,91.4,78,0.0,99.44,0.56,89.32,Low Gap,Placed,2025-06-24 00:00:00
STU1226,Vignan University,Male,2026,Data Scientist,8.53,62.3,1,3,2.0,3,C#,61.3,78,16.7,58.2,75,16.8,86.2,72,0.0,61.5,55,0.0,90.3,52,0.0,62.4,88,25.6,52.6,40,0.0,65.9,45,0.0,92.2,75,0.0,60.9,82,21.1,91.97,8.03,80.63,Low Gap,Placed,2025-01-19 00:00:00
STU1227,GITAM University,Female,2026,Full Stack Developer,7.45,100.0,2,3,0.0,2,C++,80.2,82,1.8,91.7,76,0.0,87.2,70,0.0,94.7,88,0.0,78.9,62,0.0,94.3,50,0.0,59.5,42,0.0,62.9,58,0.0,55.9,74,18.1,90.4,80,0.0,98.01,1.99,86.97,Low Gap,Placed,2025-12-28 00:00:00
STU1228,Vignan University,Female,2025,Data Scientist,7.77,83.3,2,2,1.0,1,JavaScript,84.3,78,0.0,72.9,75,2.1,70.1,72,1.9,72.1,55,0.0,67.0,52,0.0,79.1,88,8.9,87.2,40,0.0,62.0,45,0.0,81.0,75,0.0,88.5,82,0.0,98.7,1.3,84.34,Low Gap,Placed,2026-04-06 00:00:00
STU1229,Vignan University,Male,2025,Data Scientist,8.63,76.2,1,2,1.0,1,Java,78.4,78,0.0,56.2,75,18.8,98.0,72,0.0,65.6,55,0.0,88.0,52,0.0,59.7,88,28.3,79.5,40,0.0,85.7,45,0.0,69.3,75,5.7,65.9,82,16.1,93.12,6.88,76.29,Low Gap,Placed,2025-04-22 00:00:00
STU1230,Andhra University,Female,2026,Cloud Engineer,6.46,90.0,1,3,1.0,1,Java,52.9,70,17.1,49.9,68,18.1,78.4,62,0.0,60.9,55,0.0,71.0,88,17.0,58.0,58,0.0,98.0,45,0.0,57.1,82,24.9,64.3,70,5.7,55.6,76,20.4,89.68,10.32,73.74,Moderate Gap,Placed,2025-02-19 00:00:00
STU1231,Andhra University,Female,2026,DevOps Engineer,8.06,91.4,2,4,0.0,2,JavaScript,79.9,72,0.0,84.0,70,0.0,76.2,58,0.0,98.0,50,0.0,87.2,82,0.0,78.9,52,0.0,98.0,48,0.0,78.4,88,9.6,79.0,72,0.0,89.4,80,0.0,99.04,0.96,91.04,Low Gap,Placed,2025-08-20 00:00:00
STU1232,GITAM University,Male,2027,Data Scientist,6.08,74.8,1,3,3.0,1,C#,63.6,78,14.4,61.0,75,14.0,75.1,72,0.0,81.1,55,0.0,85.7,52,0.0,68.9,88,19.1,49.4,40,0.0,59.2,45,0.0,75.9,75,0.0,79.8,82,2.2,95.04,4.96,80.76,Low Gap,Placed,2025-11-28 00:00:00
STU1233,SRM University,Female,2025,Full Stack Developer,7.71,69.6,0,1,1.0,0,JavaScript,76.1,82,5.9,80.1,76,0.0,55.8,70,14.2,76.8,88,11.2,68.7,62,0.0,84.4,50,0.0,59.4,42,0.0,81.4,58,0.0,77.0,74,0.0,78.6,80,1.4,96.74,3.26,69.19,Low Gap,Placed,2025-04-17 00:00:00
STU1234,GITAM University,Male,2025,Full Stack Developer,6.81,78.5,1,3,1.0,1,C#,69.0,82,13.0,92.3,76,0.0,92.9,70,0.0,43.3,88,44.7,72.8,62,0.0,58.8,50,0.0,69.0,42,0.0,76.1,58,0.0,50.9,74,23.1,76.5,80,3.5,91.57,8.43,76.25,Low Gap,Not Placed,2025-06-20 00:00:00
STU1235,Andhra University,Female,2025,Cloud Engineer,8.02,81.2,0,3,3.0,2,JavaScript,77.5,70,0.0,93.2,68,0.0,61.8,62,0.2,83.7,55,0.0,55.6,88,32.4,78.2,58,0.0,97.2,45,0.0,84.2,82,0.0,63.0,70,7.0,95.0,76,0.0,96.04,3.96,80.4,Low Gap,Placed,2026-01-17 00:00:00
STU1236,SRM University,Female,2025,Data Analyst,7.22,91.2,0,4,1.0,0,JavaScript,87.2,72,0.0,88.8,65,0.0,77.7,78,0.3,71.4,62,0.0,81.5,55,0.0,83.7,78,0.0,74.4,35,0.0,85.3,40,0.0,65.1,75,9.9,85.8,72,0.0,98.99,1.01,78.07,Low Gap,Placed,2026-05-18 00:00:00
STU1237,Vignan University,Female,2025,Data Scientist,7.45,79.8,3,2,2.0,1,C#,80.6,78,0.0,79.9,75,0.0,90.1,72,0.0,81.4,55,0.0,63.7,52,0.0,55.3,88,32.7,84.5,40,0.0,71.0,45,0.0,91.3,75,0.0,77.6,82,4.4,96.3,3.7,90.1,Low Gap,Placed,2025-02-11 00:00:00
STU1238,GITAM University,Male,2026,Data Scientist,8.36,97.0,2,3,1.0,0,Python,90.8,78,0.0,81.9,75,0.0,94.0,72,0.0,76.8,55,0.0,70.7,52,0.0,70.6,88,17.4,98.0,40,0.0,76.2,45,0.0,55.8,75,19.2,74.4,82,7.6,95.58,4.42,84.19,Low Gap,Not Placed,2025-11-04 00:00:00
STU1239,Andhra University,Female,2027,DevOps Engineer,8.81,73.7,0,5,1.0,0,C#,98.0,72,0.0,92.7,70,0.0,96.1,58,0.0,80.4,50,0.0,91.0,82,0.0,69.2,52,0.0,73.2,48,0.0,79.3,88,8.7,76.3,72,0.0,85.5,80,0.0,99.13,0.87,81.36,Low Gap,Placed,2026-03-25 00:00:00
STU1240,SRM University,Male,2027,DevOps Engineer,7.87,76.4,2,4,2.0,1,Java,74.1,72,0.0,84.2,70,0.0,79.9,58,0.0,73.6,50,0.0,80.7,82,1.3,70.3,52,0.0,79.4,48,0.0,64.9,88,23.1,94.9,72,0.0,79.9,80,0.1,97.56,2.44,89.86,Low Gap,Placed,2026-01-08 00:00:00
STU1241,GITAM University,Male,2025,DevOps Engineer,,73.3,0,2,1.0,2,Java,52.1,72,19.9,49.6,70,20.4,55.4,58,2.6,58.0,50,0.0,48.5,82,33.5,,52,0.3,70.6,48,0.0,63.6,88,24.4,71.4,72,0.6,49.4,80,30.6,86.76,13.24,64.65,Moderate Gap,Placed,2026-06-17 00:00:00
STU1242,SRM University,Female,2026,Full Stack Developer,7.95,80.9,2,4,2.0,1,Java,59.3,82,22.7,56.2,76,19.8,95.3,70,0.0,98.0,88,0.0,,62,0.0,82.6,50,0.0,80.3,42,0.0,94.9,58,0.0,72.0,74,2.0,64.2,80,15.8,93.98,6.02,87.88,Low Gap,Placed,2026-04-30 00:00:00
STU1243,JNTU Kakinada,Female,2025,Full Stack Developer,7.83,67.3,0,3,1.0,0,C#,77.4,82,4.6,77.4,76,0.0,95.4,70,0.0,52.3,88,35.7,79.2,62,0.0,80.0,50,0.0,63.0,42,0.0,59.0,58,0.0,85.4,74,0.0,87.0,80,0.0,95.97,4.03,73.37,Low Gap,Placed,2026-06-27 00:00:00
STU1244,SRM University,Female,2027,Full Stack Developer,6.31,80.6,2,4,1.0,1,Python,75.3,82,6.7,71.8,76,4.2,70.4,70,0.0,75.7,88,12.3,59.7,62,2.3,72.0,50,0.0,72.2,42,0.0,96.2,58,0.0,,74,0.0,79.6,80,0.4,97.42,2.58,87.46,Low Gap,Placed,2025-04-01 00:00:00
STU1245,Vignan University,Female,2026,DevOps Engineer,6.92,90.4,3,3,0.0,2,C#,65.4,72,6.6,58.1,70,11.9,92.9,58,0.0,70.7,50,0.0,74.5,82,7.5,65.8,52,0.0,64.8,48,0.0,70.2,88,17.8,65.8,72,6.2,69.4,80,10.6,93.93,6.07,87.2,Low Gap,Placed,2025-01-03 00:00:00
STU1246,Vignan University,Female,2027,Full Stack Developer,8.68,82.1,0,2,2.0,0,Java,53.5,82,28.5,31.8,76,44.2,80.8,70,0.0,85.2,88,2.8,52.8,62,9.2,84.2,50,0.0,86.8,42,0.0,48.6,58,9.4,64.3,74,9.7,51.9,80,28.1,86.81,13.19,65.26,Moderate Gap,Placed,2026-01-08 00:00:00
STU1247,SRM University,Other,2025,Cloud Engineer,8.41,90.2,3,2,0.0,2,C#,94.9,70,0.0,76.5,68,0.0,88.9,62,0.0,75.5,55,0.0,91.5,88,0.0,84.8,58,0.0,94.9,45,0.0,98.0,82,0.0,87.8,70,0.0,79.4,76,0.0,100.0,0.0,93.17,Low Gap,Placed,2026-06-04 00:00:00
STU1248,Andhra University,Male,2026,DevOps Engineer,7.99,90.9,0,2,1.0,0,C++,76.5,72,0.0,83.2,70,0.0,77.9,58,0.0,73.3,50,0.0,59.7,82,22.3,76.8,52,0.0,81.5,48,0.0,64.9,88,23.1,87.0,72,0.0,79.2,80,0.8,95.38,4.62,71.23,Low Gap,Placed,2025-07-12 00:00:00
STU1249,GITAM University,Male,2026,DevOps Engineer,6.89,70.9,0,1,2.0,1,JavaScript,59.8,72,12.2,49.3,70,20.7,68.4,58,0.0,81.0,50,0.0,54.5,82,27.5,59.7,52,0.0,58.3,48,0.0,63.3,88,24.7,82.5,72,0.0,46.5,80,33.5,88.14,11.86,64.86,Moderate Gap,Not Placed,2025-01-27 00:00:00
STU1250,SRM University,Male,2025,DevOps Engineer,,88.0,1,2,2.0,0,Java,63.4,72,8.6,46.6,70,23.4,78.1,58,0.0,68.3,50,0.0,79.7,82,2.3,60.4,52,0.0,42.1,48,5.9,80.0,88,8.0,68.2,72,3.8,40.7,80,39.3,90.87,9.13,71.72,Low Gap,Not Placed,2026-03-02 00:00:00
STU1251,Andhra University,Female,2026,Data Analyst,7.31,80.6,1,3,1.0,0,JavaScript,48.9,72,23.1,57.5,65,7.5,57.8,78,20.2,66.9,62,0.0,70.4,55,0.0,68.3,78,9.7,66.8,35,0.0,76.0,40,0.0,46.1,75,28.9,55.0,72,17.0,89.36,10.64,71.12,Moderate Gap,Placed,2025-12-03 00:00:00
STU1252,Vignan University,Male,2025,Software Developer,8.32,81.1,0,3,0.0,1,Java,71.4,80,8.6,76.8,78,1.2,78.0,72,0.0,63.7,68,4.3,68.3,60,0.0,74.5,55,0.0,68.2,45,0.0,54.8,50,0.0,64.7,72,7.3,80.7,78,0.0,97.86,2.14,72.57,Low Gap,Placed,2025-01-12 00:00:00
STU1253,JNTU Kakinada,Female,2026,DevOps Engineer,8.03,74.9,0,2,0.0,0,JavaScript,74.0,72,0.0,71.5,70,0.0,72.8,58,0.0,68.7,50,0.0,54.2,82,27.8,86.0,52,0.0,66.6,48,0.0,66.6,88,21.4,70.4,72,1.6,73.9,80,6.1,94.3,5.7,67.57,Low Gap,Placed,2026-02-13 00:00:00
STU1254,SRM University,Female,2026,Data Scientist,7.82,96.9,1,4,1.0,1,Python,82.9,78,0.0,82.8,75,0.0,87.3,72,0.0,91.1,55,0.0,78.8,52,0.0,,88,31.2,88.7,40,0.0,70.0,45,0.0,66.2,75,8.8,89.2,82,0.0,96.0,4.0,83.01,Low Gap,Placed,2025-04-10 00:00:00
STU1255,GITAM University,Male,2026,Data Analyst,6.6,94.9,2,4,1.0,3,C++,89.4,72,0.0,76.8,65,0.0,75.2,78,2.8,73.2,62,0.0,64.4,55,0.0,65.7,78,12.3,80.6,35,0.0,76.6,40,0.0,68.2,75,6.8,84.8,72,0.0,97.81,2.19,90.67,Low Gap,Placed,2026-07-20 00:00:00
STU1256,Andhra University,Female,2027,DevOps Engineer,7.61,91.5,1,4,0.0,0,C++,81.2,72,0.0,93.7,70,0.0,74.4,58,0.0,98.0,50,0.0,68.8,82,13.2,79.3,52,0.0,91.8,48,0.0,83.8,88,4.2,88.1,72,0.0,95.2,80,0.0,98.26,1.74,82.84,Low Gap,Placed,2025-12-28 00:00:00
STU1257,KL University,Male,2025,DevOps Engineer,7.84,68.7,0,3,1.0,0,Java,53.7,72,18.3,51.9,70,18.1,70.0,58,0.0,45.3,50,4.7,79.7,82,2.3,,52,0.0,58.0,48,0.0,81.3,88,6.7,71.5,72,0.5,53.2,80,26.8,92.25,7.75,67.8,Low Gap,Placed,2025-01-22 00:00:00
STU1258,SRM University,Female,2026,Cloud Engineer,7.7,93.9,3,4,2.0,0,Java,72.9,70,0.0,56.4,68,11.6,82.2,62,0.0,98.0,55,0.0,79.3,88,8.7,98.0,58,0.0,82.5,45,0.0,74.8,82,7.2,86.3,70,0.0,59.7,76,16.3,95.62,4.38,92.73,Low Gap,Placed,2026-04-08 00:00:00
STU1259,Andhra University,Female,2027,DevOps Engineer,6.94,90.9,2,2,2.0,0,Python,51.1,72,20.9,63.8,70,6.2,55.5,58,2.5,53.4,50,0.0,81.0,82,1.0,61.5,52,0.0,84.4,48,0.0,87.6,88,0.4,78.0,72,0.0,50.7,80,29.3,93.97,6.03,79.3,Low Gap,Placed,2026-07-18 00:00:00
STU1260,KL University,Female,2025,Cloud Engineer,6.98,77.2,3,4,1.0,1,C#,66.6,70,3.4,75.2,68,0.0,64.8,62,0.0,83.3,55,0.0,92.9,88,0.0,77.7,58,0.0,98.0,45,0.0,98.0,82,0.0,73.1,70,0.0,74.7,76,1.3,99.52,0.48,94.91,Low Gap,Placed,2025-04-15 00:00:00
STU1261,SRM University,Female,2027,Data Scientist,6.82,,1,2,1.0,0,JavaScript,83.2,78,0.0,95.4,75,0.0,80.5,72,0.0,62.5,55,0.0,86.8,52,0.0,73.7,88,14.3,64.0,40,0.0,67.6,45,0.0,42.0,75,33.0,91.8,82,0.0,95.28,4.72,75.8,Low Gap,Placed,2026-03-05 00:00:00
STU1262,GITAM University,Female,2026,Data Scientist,7.46,88.2,2,1,3.0,2,Python,82.0,78,0.0,89.9,75,0.0,80.2,72,0.0,65.5,55,0.0,73.5,52,0.0,51.9,88,36.1,78.9,40,0.0,93.0,45,0.0,85.7,75,0.0,93.6,82,0.0,96.39,3.61,86.7,Low Gap,Placed,2025-06-06 00:00:00
STU1263,SRM University,Male,2027,DevOps Engineer,8.26,83.4,2,5,0.0,1,C++,98.0,72,0.0,98.0,70,0.0,96.7,58,0.0,73.1,50,0.0,98.0,82,0.0,82.3,52,0.0,78.7,48,0.0,93.6,88,0.0,81.5,72,0.0,98.0,80,0.0,100.0,0.0,93.44,Low Gap,Placed,2025-02-25 00:00:00
STU1264,KL University,Male,2025,Full Stack Developer,,,0,3,2.0,0,JavaScript,79.1,82,2.9,88.4,76,0.0,64.1,70,5.9,63.1,88,24.9,84.3,62,0.0,66.4,50,0.0,74.9,42,0.0,67.3,58,0.0,63.4,74,10.6,98.0,80,0.0,95.57,4.43,74.48,Low Gap,Placed,2026-03-09 00:00:00
STU1265,Vignan University,Male,2026,Cloud Engineer,8.53,88.9,2,3,1.0,1,Java,80.9,70,0.0,74.7,68,0.0,73.7,62,0.0,98.0,55,0.0,,88,0.0,97.5,58,0.0,98.0,45,0.0,86.0,82,0.0,77.4,70,0.0,70.3,76,5.7,99.43,0.57,89.38,Low Gap,Placed,2025-01-27 00:00:00
STU1266,KL University,Female,2025,Data Analyst,7.23,82.1,1,2,1.0,0,C++,65.4,72,6.6,67.2,65,0.0,69.9,78,8.1,59.0,62,3.0,73.5,55,0.0,79.0,78,0.0,59.7,35,0.0,60.0,40,0.0,51.9,75,23.1,71.6,72,0.4,95.89,4.11,73.37,Low Gap,Placed,2026-05-10 00:00:00
STU1267,SRM University,Female,2027,Full Stack Developer,6.84,97.6,2,2,1.0,2,C++,96.8,82,0.0,91.3,76,0.0,74.1,70,0.0,69.2,88,18.8,86.6,62,0.0,79.3,50,0.0,54.4,42,0.0,90.0,58,0.0,65.1,74,8.9,85.0,80,0.0,97.24,2.76,86.01,Low Gap,Placed,2025-08-22 00:00:00
STU1268,Vignan University,Female,2025,Data Scientist,7.72,97.3,2,3,0.0,1,C++,79.8,78,0.0,69.8,75,5.2,98.0,72,0.0,69.7,55,0.0,75.2,52,0.0,98.0,88,0.0,71.2,40,0.0,79.3,45,0.0,58.4,75,16.6,61.9,82,20.1,95.81,4.19,83.46,Low Gap,Placed,2025-03-19 00:00:00
STU1269,GITAM University,Male,2026,Cloud Engineer,6.83,78.5,3,1,2.0,2,C#,87.2,70,0.0,81.1,68,0.0,94.4,62,0.0,79.4,55,0.0,69.3,88,18.7,76.3,58,0.0,60.2,45,0.0,71.5,82,10.5,65.1,70,4.9,98.0,76,0.0,96.59,3.41,89.94,Low Gap,Placed,2026-02-28 00:00:00
STU1270,Andhra University,Other,2025,Data Scientist,6.26,83.8,1,3,1.0,0,C++,51.0,78,27.0,59.5,75,15.5,58.0,72,14.0,59.4,55,0.0,60.5,52,0.0,77.9,88,10.1,75.5,40,0.0,54.1,45,0.0,52.3,75,22.7,62.5,82,19.5,89.12,10.88,70.92,Moderate Gap,Placed,2026-06-29 00:00:00
STU1271,JNTU Kakinada,Male,2027,Cloud Engineer,8.22,82.4,0,2,1.0,2,C#,91.9,70,0.0,89.9,68,0.0,66.1,62,0.0,49.9,55,5.1,63.7,88,24.3,68.5,58,0.0,68.4,45,0.0,91.9,82,0.0,98.0,70,0.0,86.0,76,0.0,97.06,2.94,75.4,Low Gap,Placed,2025-05-31 00:00:00
STU1272,Vignan University,Female,2027,Data Analyst,7.52,69.2,0,5,1.0,2,C++,60.1,72,11.9,35.0,65,30.0,68.1,78,9.9,55.6,62,6.4,67.8,55,0.0,62.1,78,15.9,77.5,35,0.0,81.4,40,0.0,89.7,75,0.0,47.6,72,24.4,90.14,9.86,74.41,Low Gap,Not Placed,2025-06-16 00:00:00
STU1273,Andhra University,Male,2025,Full Stack Developer,7.94,87.4,0,3,2.0,0,Java,51.6,82,30.4,51.1,76,24.9,73.7,70,0.0,85.3,88,2.7,80.1,62,0.0,67.1,50,0.0,66.6,42,0.0,68.8,58,0.0,75.0,74,0.0,45.2,80,34.8,90.71,9.29,69.75,Low Gap,Placed,2026-04-15 00:00:00
STU1274,KL University,Male,2026,DevOps Engineer,7.88,82.2,1,3,2.0,0,C++,69.7,72,2.3,65.5,70,4.5,91.9,58,0.0,85.8,50,0.0,68.0,82,14.0,35.4,52,16.6,69.8,48,0.0,85.8,88,2.2,91.6,72,0.0,65.7,80,14.3,94.61,5.39,78.45,Low Gap,Placed,2025-08-31 00:00:00
STU1275,JNTU Kakinada,Male,2027,Data Analyst,8.61,74.6,1,4,0.0,1,C++,83.3,72,0.0,83.4,65,0.0,93.3,78,0.0,64.6,62,0.0,83.7,55,0.0,80.4,78,0.0,83.9,35,0.0,88.6,40,0.0,,75,1.9,90.1,72,0.0,99.81,0.19,84.14,Low Gap,Placed,2025-06-04 00:00:00
STU1276,KL University,Female,2026,Full Stack Developer,8.75,97.5,1,4,1.0,0,JavaScript,79.3,82,2.7,64.8,76,11.2,89.6,70,0.0,97.1,88,0.0,78.6,62,0.0,97.8,50,0.0,79.4,42,0.0,98.0,58,0.0,75.7,74,0.0,69.1,80,10.9,97.51,2.49,83.27,Low Gap,Placed,2025-01-24 00:00:00
STU1277,Andhra University,Female,2026,Full Stack Developer,8.39,88.7,1,2,1.0,0,Python,60.0,82,22.0,60.4,76,15.6,73.4,70,0.0,93.7,88,0.0,61.2,62,0.8,88.4,50,0.0,82.6,42,0.0,67.2,58,0.0,63.6,74,10.4,52.7,80,27.3,92.38,7.62,73.17,Low Gap,Not Placed,2025-07-03 00:00:00
STU1278,KL University,Male,2026,Full Stack Developer,8.39,65.4,1,4,2.0,0,Python,98.0,82,0.0,86.6,76,0.0,85.8,70,0.0,71.0,88,17.0,80.8,62,0.0,86.4,50,0.0,62.6,42,0.0,75.5,58,0.0,68.5,74,5.5,94.0,80,0.0,97.76,2.24,84.27,Low Gap,Placed,2025-09-29 00:00:00
STU1279,SRM University,Male,2026,Data Scientist,8.67,72.7,1,3,0.0,0,Python,75.8,78,2.2,71.6,75,3.4,92.8,72,0.0,83.8,55,0.0,77.3,52,0.0,67.0,88,21.0,94.3,40,0.0,78.7,45,0.0,89.9,75,0.0,79.6,82,2.4,97.1,2.9,79.02,Low Gap,Placed,2025-05-02 00:00:00
STU1280,SRM University,Female,2025,Data Scientist,6.86,78.8,1,4,,0,C#,60.9,78,17.1,50.1,75,24.9,65.8,72,6.2,47.7,55,7.3,57.4,52,0.0,69.1,88,18.9,69.4,40,0.0,68.9,45,0.0,79.7,75,0.0,63.8,82,18.2,90.73,9.27,72.81,Low Gap,Not Placed,2025-05-23 00:00:00
STU1281,KL University,Male,2027,Cloud Engineer,6.72,85.3,0,2,1.0,2,C++,84.4,70,0.0,68.5,68,0.0,55.3,62,6.7,51.6,55,3.4,76.9,88,11.1,66.2,58,0.0,72.7,45,0.0,32.7,82,49.3,79.7,70,0.0,76.0,76,0.0,92.95,7.05,70.25,Low Gap,Placed,2025-11-11 00:00:00
STU1282,Vignan University,Male,2026,Full Stack Developer,9.41,80.7,1,3,0.0,0,C#,72.4,82,9.6,58.2,76,17.8,67.0,70,3.0,74.5,88,13.5,77.1,62,0.0,70.6,50,0.0,79.7,42,0.0,50.9,58,7.1,80.0,74,0.0,59.7,80,20.3,92.86,7.14,73.49,Low Gap,Placed,2026-03-23 00:00:00
STU1283,SRM University,Male,2026,Cloud Engineer,7.3,79.0,1,3,2.0,3,C++,74.0,70,0.0,61.0,68,7.0,61.9,62,0.1,73.3,55,0.0,69.3,88,18.7,81.6,58,0.0,64.2,45,0.0,72.0,82,10.0,63.1,70,6.9,69.7,76,6.3,95.1,4.9,82.0,Low Gap,Placed,2025-09-24 00:00:00
STU1284,GITAM University,Female,2026,Software Developer,8.01,91.5,0,2,1.0,1,Java,50.5,80,29.5,45.3,78,32.7,94.4,72,0.0,77.2,68,0.0,,60,0.0,81.0,55,0.0,44.7,45,0.3,71.0,50,0.0,79.9,72,0.0,50.4,78,27.6,90.98,9.02,68.03,Low Gap,Placed,2025-07-16 00:00:00
STU1285,Andhra University,Male,2026,Data Analyst,7.67,68.3,1,4,0.0,0,Python,57.6,72,14.4,60.1,65,4.9,83.6,78,0.0,70.3,62,0.0,72.3,55,0.0,61.1,78,16.9,68.3,35,0.0,71.6,40,0.0,89.7,75,0.0,63.5,72,8.5,95.53,4.47,76.93,Low Gap,Placed,2025-08-28 00:00:00
STU1286,KL University,Female,2026,Data Scientist,7.78,81.7,3,3,2.0,0,Python,85.3,78,0.0,84.2,75,0.0,98.0,72,0.0,90.6,55,0.0,84.6,52,0.0,98.0,88,0.0,84.4,40,0.0,88.9,45,0.0,65.0,75,10.0,98.0,82,0.0,99.0,1.0,94.85,Low Gap,Placed,2026-01-20 00:00:00
STU1287,Vignan University,Male,2025,Full Stack Developer,6.86,67.3,0,3,1.0,1,Python,65.9,82,16.1,76.8,76,0.0,72.9,70,0.0,79.5,88,8.5,,62,2.8,57.0,50,0.0,70.1,42,0.0,84.0,58,0.0,71.3,74,2.7,75.7,80,4.3,96.56,3.44,73.82,Low Gap,Placed,2025-07-29 00:00:00
STU1288,JNTU Kakinada,Female,2027,Full Stack Developer,8.03,76.7,2,3,1.0,1,C++,98.0,82,0.0,90.8,76,0.0,98.0,70,0.0,85.2,88,2.8,96.4,62,0.0,83.7,50,0.0,91.1,42,0.0,82.3,58,0.0,60.5,74,13.5,98.0,80,0.0,98.37,1.63,89.78,Low Gap,Placed,2025-09-08 00:00:00
STU1289,Andhra University,Male,2025,Full Stack Developer,8.38,97.9,3,3,2.0,1,Python,87.9,82,0.0,69.5,76,6.5,64.7,70,5.3,98.0,88,0.0,92.3,62,0.0,82.4,50,0.0,94.0,42,0.0,98.0,58,0.0,63.3,74,10.7,72.4,80,7.6,97.0,3.0,93.82,Low Gap,Placed,2025-11-10 00:00:00
STU1290,KL University,Other,2027,Software Developer,7.44,92.6,2,3,1.0,1,C#,98.0,80,0.0,98.0,78,0.0,88.3,72,0.0,83.9,68,0.0,98.0,60,0.0,86.9,55,0.0,62.7,45,0.0,89.3,50,0.0,70.6,72,1.4,98.0,78,0.0,99.86,0.14,90.15,Low Gap,Placed,2025-10-28 00:00:00
STU1291,GITAM University,Female,2027,Cloud Engineer,7.68,82.9,0,2,0.0,0,C#,78.4,70,0.0,65.4,68,2.6,87.0,62,0.0,65.8,55,0.0,98.0,88,0.0,59.3,58,0.0,70.6,45,0.0,63.4,82,18.6,78.5,70,0.0,67.2,76,8.8,96.99,3.01,69.65,Low Gap,Placed,2026-06-11 00:00:00
STU1292,SRM University,Female,2025,Cloud Engineer,8.2,80.2,1,5,2.0,1,C#,75.8,70,0.0,37.6,68,30.4,72.0,62,0.0,88.5,55,0.0,80.7,88,7.3,81.8,58,0.0,70.3,45,0.0,86.1,82,0.0,62.6,70,7.4,57.0,76,19.0,93.58,6.42,82.98,Low Gap,Placed,2025-01-22 00:00:00
STU1293,KL University,Male,2026,Data Analyst,8.48,69.1,2,4,1.0,0,Java,96.0,72,0.0,88.0,65,0.0,89.8,78,0.0,87.2,62,0.0,98.0,55,0.0,90.0,78,0.0,85.3,35,0.0,97.1,40,0.0,67.9,75,7.1,95.0,72,0.0,99.29,0.71,91.01,Low Gap,Placed,2025-07-06 00:00:00
STU1294,SRM University,Male,2027,DevOps Engineer,9.46,84.0,1,3,2.0,1,Python,98.0,72,0.0,88.0,70,0.0,71.4,58,0.0,81.3,50,0.0,68.4,82,13.6,,52,0.0,98.0,48,0.0,86.0,88,2.0,80.4,72,0.0,98.0,80,0.0,98.44,1.56,85.27,Low Gap,Placed,2025-11-05 00:00:00
STU1295,JNTU Kakinada,Male,2026,Full Stack Developer,7.11,71.7,1,3,1.0,1,C++,86.2,82,0.0,98.0,76,0.0,63.6,70,6.4,71.8,88,16.2,78.8,62,0.0,70.2,50,0.0,52.6,42,0.0,70.4,58,0.0,80.7,74,0.0,93.3,80,0.0,97.75,2.25,80.95,Low Gap,Placed,2025-07-20 00:00:00
STU1296,JNTU Kakinada,Male,2027,Software Developer,8.02,84.3,2,4,2.0,2,JavaScript,98.0,80,0.0,93.1,78,0.0,94.9,72,0.0,76.7,68,0.0,98.0,60,0.0,98.0,55,0.0,84.9,45,0.0,77.6,50,0.0,89.6,72,0.0,81.5,78,0.0,100.0,0.0,95.77,Low Gap,Placed,2025-10-14 00:00:00
STU1297,SRM University,Female,2025,Cloud Engineer,7.88,86.2,0,3,2.0,0,C++,73.6,70,0.0,61.8,68,6.2,66.2,62,0.0,73.2,55,0.0,81.4,88,6.6,71.7,58,0.0,79.8,45,0.0,55.8,82,26.2,74.6,70,0.0,70.8,76,5.2,95.59,4.41,73.29,Low Gap,Placed,2026-02-23 00:00:00
STU1298,SRM University,Male,2027,DevOps Engineer,6.7,77.6,1,2,0.0,1,JavaScript,76.8,72,0.0,70.9,70,0.0,63.9,58,0.0,58.7,50,0.0,66.3,82,15.7,60.8,52,0.0,77.5,48,0.0,72.2,88,15.8,71.9,72,0.1,83.2,80,0.0,96.85,3.15,75.15,Low Gap,Not Placed,2025-03-26 00:00:00
STU1299,Andhra University,Male,2026,Full Stack Developer,7.76,92.9,1,2,1.0,0,Java,58.7,82,23.3,60.1,76,15.9,76.1,70,0.0,61.2,88,26.8,61.9,62,0.1,75.9,50,0.0,82.1,42,0.0,86.2,58,0.0,67.7,74,6.3,58.7,80,21.3,90.63,9.37,71.95,Low Gap,Placed,2025-07-09 00:00:00
